id,type,datetime,day,hour,temp
1,G,2020-06-30T00:00:00Z,182,0,27.14
1,G,2020-06-30T01:00:00Z,182,1,26.141
1,G,2020-06-30T02:00:00Z,182,2,25.641
1,G,2020-06-30T03:00:00Z,182,3,25.141
1,G,2020-06-30T04:00:00Z,182,4,24.14
1,G,2020-06-30T05:00:00Z,182,5,23.14
1,G,2020-06-30T06:00:00Z,182,6,21.638
1,G,2020-06-30T07:00:00Z,182,7,11.614
1,G,2020-06-30T08:00:00Z,182,8,13.621
1,G,2020-06-30T09:00:00Z,182,9,14.123
1,G,2020-06-30T10:00:00Z,182,10,24.64
1,G,2020-06-30T11:00:00Z,182,11,31.636
1,G,2020-06-30T12:00:00Z,182,12,31.137
1,G,2020-06-30T13:00:00Z,182,13,31.636
1,G,2020-06-30T14:00:00Z,182,14,33.133
1,G,2020-06-30T15:00:00Z,182,15,33.133
1,G,2020-06-30T16:00:00Z,182,16,32.634
1,G,2020-06-30T17:00:00Z,182,17,32.135
1,G,2020-06-30T18:00:00Z,182,18,27.64
1,G,2020-06-30T19:00:00Z,182,19,25.641
1,G,2020-06-30T20:00:00Z,182,20,23.14
1,G,2020-06-30T21:00:00Z,182,21,22.639
1,G,2020-06-30T22:00:00Z,182,22,21.138
1,G,2020-06-30T23:00:00Z,182,23,20.637
1,G,2020-07-01T00:00:00Z,183,0,19.636
1,G,2020-07-01T01:00:00Z,183,1,19.135
1,G,2020-07-01T02:00:00Z,183,2,18.634
1,G,2020-07-01T03:00:00Z,183,3,18.634
1,G,2020-07-01T04:00:00Z,183,4,18.634
1,G,2020-07-01T05:00:00Z,183,5,18.133
1,G,2020-07-01T06:00:00Z,183,6,17.632
1,G,2020-07-01T07:00:00Z,183,7,17.131
1,G,2020-07-01T08:00:00Z,183,8,16.629
1,G,2020-07-01T09:00:00Z,183,9,27.64
1,G,2020-07-01T10:00:00Z,183,10,33.133
1,G,2020-07-01T11:00:00Z,183,11,31.636
1,G,2020-07-01T12:00:00Z,183,12,29.639
1,G,2020-07-01T13:00:00Z,183,13,32.135
1,G,2020-07-01T14:00:00Z,183,14,32.135
1,G,2020-07-01T15:00:00Z,183,15,32.135
1,G,2020-07-01T16:00:00Z,183,16,32.135
1,G,2020-07-01T17:00:00Z,183,17,31.636
1,G,2020-07-01T18:00:00Z,183,18,29.639
1,G,2020-07-01T19:00:00Z,183,19,28.64
1,G,2020-07-01T20:00:00Z,183,20,28.14
1,G,2020-07-01T21:00:00Z,183,21,27.14
1,G,2020-07-01T22:00:00Z,183,22,26.641
1,G,2020-07-01T23:00:00Z,183,23,25.641
1,G,2020-07-02T00:00:00Z,184,0,24.14
1,G,2020-07-02T01:00:00Z,184,1,22.639
1,G,2020-07-02T02:00:00Z,184,2,22.139
1,G,2020-07-02T03:00:00Z,184,3,22.139
1,G,2020-07-02T04:00:00Z,184,4,21.638
1,G,2020-07-02T05:00:00Z,184,5,21.638
1,G,2020-07-02T06:00:00Z,184,6,21.138
1,G,2020-07-02T07:00:00Z,184,7,20.637
1,G,2020-07-02T08:00:00Z,184,8,23.14
1,G,2020-07-02T09:00:00Z,184,9,31.137
1,G,2020-07-02T10:00:00Z,184,10,30.637
1,G,2020-07-02T11:00:00Z,184,11,31.636
1,G,2020-07-02T12:00:00Z,184,12,32.634
1,G,2020-07-02T13:00:00Z,184,13,32.135
1,G,2020-07-02T14:00:00Z,184,14,31.636
1,G,2020-07-02T15:00:00Z,184,15,32.634
1,G,2020-07-02T16:00:00Z,184,16,32.634
1,G,2020-07-02T17:00:00Z,184,17,32.135
1,G,2020-07-02T18:00:00Z,184,18,30.637
1,G,2020-07-02T19:00:00Z,184,19,30.138
1,G,2020-07-02T20:00:00Z,184,20,29.639
1,G,2020-07-02T21:00:00Z,184,21,29.639
1,G,2020-07-02T22:00:00Z,184,22,29.139
1,G,2020-07-02T23:00:00Z,184,23,28.64
1,G,2020-07-03T00:00:00Z,185,0,28.14
1,G,2020-07-03T01:00:00Z,185,1,27.64
1,G,2020-07-03T02:00:00Z,185,2,26.641
1,G,2020-07-03T03:00:00Z,185,3,25.641
1,G,2020-07-03T04:00:00Z,185,4,25.141
1,G,2020-07-03T05:00:00Z,185,5,24.14
1,G,2020-07-03T06:00:00Z,185,6,23.14
1,G,2020-07-03T07:00:00Z,185,7,21.138
1,G,2020-07-03T08:00:00Z,185,8,23.64
1,G,2020-07-03T09:00:00Z,185,9,33.133
1,G,2020-07-03T10:00:00Z,185,10,30.637
1,G,2020-07-03T11:00:00Z,185,11,31.137
1,G,2020-07-03T12:00:00Z,185,12,31.636
1,G,2020-07-03T13:00:00Z,185,13,32.135
1,G,2020-07-03T14:00:00Z,185,14,29.639
1,G,2020-07-03T15:00:00Z,185,15,29.639
1,G,2020-07-03T16:00:00Z,185,16,30.637
1,G,2020-07-03T17:00:00Z,185,17,31.636
1,G,2020-07-03T18:00:00Z,185,18,32.135
1,G,2020-07-03T19:00:00Z,185,19,31.636
1,G,2020-07-03T20:00:00Z,185,20,31.636
1,G,2020-07-03T21:00:00Z,185,21,30.637
1,G,2020-07-03T22:00:00Z,185,22,29.139
1,G,2020-07-03T23:00:00Z,185,23,28.14
1,G,2020-07-04T00:00:00Z,186,0,28.14
1,G,2020-07-04T01:00:00Z,186,1,27.64
1,G,2020-07-04T02:00:00Z,186,2,27.64
1,G,2020-07-04T03:00:00Z,186,3,27.64
1,G,2020-07-04T04:00:00Z,186,4,27.14
1,G,2020-07-04T05:00:00Z,186,5,26.641
1,G,2020-07-04T06:00:00Z,186,6,26.141
1,G,2020-07-04T07:00:00Z,186,7,25.141
1,G,2020-07-04T08:00:00Z,186,8,26.141
1,G,2020-07-04T09:00:00Z,186,9,31.137
1,G,2020-07-04T10:00:00Z,186,10,30.138
1,G,2020-07-04T11:00:00Z,186,11,30.637
1,G,2020-07-04T12:00:00Z,186,12,31.636
1,G,2020-07-04T13:00:00Z,186,13,31.137
1,G,2020-07-04T14:00:00Z,186,14,31.137
1,G,2020-07-04T15:00:00Z,186,15,29.639
1,G,2020-07-04T16:00:00Z,186,16,30.138
1,G,2020-07-04T17:00:00Z,186,17,31.636
1,G,2020-07-04T18:00:00Z,186,18,31.636
1,G,2020-07-04T19:00:00Z,186,19,31.137
1,G,2020-07-04T20:00:00Z,186,20,30.637
1,G,2020-07-04T21:00:00Z,186,21,29.139
1,G,2020-07-04T22:00:00Z,186,22,29.139
1,G,2020-07-04T23:00:00Z,186,23,29.139
1,G,2020-07-05T00:00:00Z,187,0,29.139
1,G,2020-07-05T01:00:00Z,187,1,28.64
1,G,2020-07-05T02:00:00Z,187,2,28.64
1,G,2020-07-05T03:00:00Z,187,3,28.14
1,G,2020-07-05T04:00:00Z,187,4,27.14
1,G,2020-07-05T05:00:00Z,187,5,26.641
1,G,2020-07-05T06:00:00Z,187,6,26.641
1,G,2020-07-05T07:00:00Z,187,7,26.141
1,G,2020-07-05T08:00:00Z,187,8,26.641
1,G,2020-07-05T09:00:00Z,187,9,32.135
1,G,2020-07-05T10:00:00Z,187,10,30.637
1,G,2020-07-05T11:00:00Z,187,11,31.636
1,G,2020-07-05T12:00:00Z,187,12,32.634
1,G,2020-07-05T13:00:00Z,187,13,32.634
1,G,2020-07-05T14:00:00Z,187,14,31.636
1,G,2020-07-05T15:00:00Z,187,15,31.636
1,G,2020-07-05T16:00:00Z,187,16,31.137
1,G,2020-07-05T17:00:00Z,187,17,31.137
1,G,2020-07-05T18:00:00Z,187,18,32.135
1,G,2020-07-05T19:00:00Z,187,19,32.634
1,G,2020-07-05T20:00:00Z,187,20,33.133
1,G,2020-07-05T21:00:00Z,187,21,32.634
1,G,2020-07-05T22:00:00Z,187,22,30.637
1,G,2020-07-05T23:00:00Z,187,23,30.138
1,G,2020-07-06T00:00:00Z,188,0,29.639
1,G,2020-07-06T01:00:00Z,188,1,29.139
1,G,2020-07-06T02:00:00Z,188,2,28.64
1,G,2020-07-06T03:00:00Z,188,3,28.14
1,G,2020-07-06T04:00:00Z,188,4,27.64
1,G,2020-07-06T05:00:00Z,188,5,27.14
1,G,2020-07-06T06:00:00Z,188,6,26.141
1,G,2020-07-06T07:00:00Z,188,7,25.641
1,G,2020-07-06T08:00:00Z,188,8,26.641
1,G,2020-07-06T09:00:00Z,188,9,31.137
1,G,2020-07-06T10:00:00Z,188,10,30.138
1,G,2020-07-06T11:00:00Z,188,11,31.137
1,G,2020-07-06T12:00:00Z,188,12,29.139
1,G,2020-07-06T13:00:00Z,188,13,31.137
1,G,2020-07-06T14:00:00Z,188,14,30.138
1,G,2020-07-06T15:00:00Z,188,15,27.14
1,G,2020-07-06T16:00:00Z,188,16,27.14
1,G,2020-07-06T17:00:00Z,188,17,28.14
1,G,2020-07-06T18:00:00Z,188,18,28.64
1,G,2020-07-06T19:00:00Z,188,19,28.64
1,G,2020-07-06T20:00:00Z,188,20,28.64
1,G,2020-07-06T21:00:00Z,188,21,28.64
1,G,2020-07-06T22:00:00Z,188,22,28.64
1,G,2020-07-06T23:00:00Z,188,23,28.14
1,G,2020-07-07T00:00:00Z,189,0,27.64
1,G,2020-07-07T01:00:00Z,189,1,27.14
1,G,2020-07-07T02:00:00Z,189,2,27.14
1,G,2020-07-07T03:00:00Z,189,3,26.641
1,G,2020-07-07T04:00:00Z,189,4,26.641
1,G,2020-07-07T05:00:00Z,189,5,25.641
1,G,2020-07-07T06:00:00Z,189,6,24.14
1,G,2020-07-07T07:00:00Z,189,7,22.139
1,G,2020-07-07T08:00:00Z,189,8,23.64
1,G,2020-07-07T09:00:00Z,189,9,32.634
1,G,2020-07-07T10:00:00Z,189,10,30.637
1,G,2020-07-07T11:00:00Z,189,11,32.634
1,G,2020-07-07T12:00:00Z,189,12,31.636
1,G,2020-07-07T13:00:00Z,189,13,29.639
1,G,2020-07-07T14:00:00Z,189,14,31.137
1,G,2020-07-07T15:00:00Z,189,15,30.637
1,G,2020-07-07T16:00:00Z,189,16,30.637
1,G,2020-07-07T17:00:00Z,189,17,30.138
1,G,2020-07-07T18:00:00Z,189,18,30.138
1,G,2020-07-07T19:00:00Z,189,19,30.138
1,G,2020-07-07T20:00:00Z,189,20,29.639
1,G,2020-07-07T21:00:00Z,189,21,29.139
1,G,2020-07-07T22:00:00Z,189,22,29.139
1,G,2020-07-07T23:00:00Z,189,23,28.64
1,G,2020-07-08T00:00:00Z,190,0,27.64
1,G,2020-07-08T01:00:00Z,190,1,26.641
1,G,2020-07-08T02:00:00Z,190,2,27.14
1,G,2020-07-08T03:00:00Z,190,3,27.14
1,G,2020-07-08T04:00:00Z,190,4,26.641
1,G,2020-07-08T05:00:00Z,190,5,25.641
1,G,2020-07-08T06:00:00Z,190,6,24.64
1,G,2020-07-08T07:00:00Z,190,7,24.14
1,G,2020-07-08T08:00:00Z,190,8,24.14
1,G,2020-07-08T09:00:00Z,190,9,31.137
1,G,2020-07-08T10:00:00Z,190,10,30.637
1,G,2020-07-08T11:00:00Z,190,11,31.137
1,G,2020-07-08T12:00:00Z,190,12,31.636
1,G,2020-07-08T13:00:00Z,190,13,29.139
1,G,2020-07-08T14:00:00Z,190,14,28.64
1,G,2020-07-08T15:00:00Z,190,15,29.639
1,G,2020-07-08T16:00:00Z,190,16,30.138
1,G,2020-07-08T17:00:00Z,190,17,30.637
1,G,2020-07-08T18:00:00Z,190,18,31.137
1,G,2020-07-08T19:00:00Z,190,19,31.636
1,G,2020-07-08T20:00:00Z,190,20,31.137
1,G,2020-07-08T21:00:00Z,190,21,30.637
1,G,2020-07-08T22:00:00Z,190,22,30.138
1,G,2020-07-08T23:00:00Z,190,23,30.138
1,G,2020-07-09T00:00:00Z,191,0,29.639
1,G,2020-07-09T01:00:00Z,191,1,29.139
1,G,2020-07-09T02:00:00Z,191,2,29.139
1,G,2020-07-09T03:00:00Z,191,3,29.139
1,G,2020-07-09T04:00:00Z,191,4,28.64
1,G,2020-07-09T05:00:00Z,191,5,27.64
1,G,2020-07-09T06:00:00Z,191,6,27.14
1,G,2020-07-09T07:00:00Z,191,7,26.641
1,G,2020-07-09T08:00:00Z,191,8,26.141
1,G,2020-07-09T09:00:00Z,191,9,32.135
1,G,2020-07-09T10:00:00Z,191,10,29.639
1,G,2020-07-09T11:00:00Z,191,11,30.637
1,G,2020-07-09T12:00:00Z,191,12,31.137
1,G,2020-07-09T13:00:00Z,191,13,29.139
1,G,2020-07-09T14:00:00Z,191,14,30.637
1,G,2020-07-09T15:00:00Z,191,15,30.138
1,G,2020-07-09T16:00:00Z,191,16,31.137
1,G,2020-07-09T17:00:00Z,191,17,31.636
1,G,2020-07-09T18:00:00Z,191,18,31.636
1,G,2020-07-09T19:00:00Z,191,19,31.636
1,G,2020-07-09T20:00:00Z,191,20,32.135
1,G,2020-07-09T21:00:00Z,191,21,31.636
1,G,2020-07-09T22:00:00Z,191,22,30.138
1,G,2020-07-09T23:00:00Z,191,23,29.639
1,G,2020-07-10T00:00:00Z,192,0,29.139
1,G,2020-07-10T01:00:00Z,192,1,28.64
1,G,2020-07-10T02:00:00Z,192,2,28.64
1,G,2020-07-10T03:00:00Z,192,3,28.14
1,G,2020-07-10T04:00:00Z,192,4,27.64
1,G,2020-07-10T05:00:00Z,192,5,27.14
1,G,2020-07-10T06:00:00Z,192,6,25.641
1,G,2020-07-10T07:00:00Z,192,7,24.64
1,G,2020-07-10T08:00:00Z,192,8,24.64
1,G,2020-07-10T09:00:00Z,192,9,30.138
1,G,2020-07-10T10:00:00Z,192,10,28.64
1,G,2020-07-10T11:00:00Z,192,11,31.636
1,G,2020-07-10T12:00:00Z,192,12,30.637
1,G,2020-07-10T13:00:00Z,192,13,29.639
1,G,2020-07-10T14:00:00Z,192,14,30.138
1,G,2020-07-10T15:00:00Z,192,15,29.139
1,G,2020-07-10T16:00:00Z,192,16,30.138
1,G,2020-07-10T17:00:00Z,192,17,30.637
1,G,2020-07-10T18:00:00Z,192,18,30.637
1,G,2020-07-10T19:00:00Z,192,19,31.137
1,G,2020-07-10T20:00:00Z,192,20,31.137
1,G,2020-07-10T21:00:00Z,192,21,31.636
1,G,2020-07-10T22:00:00Z,192,22,31.636
1,G,2020-07-10T23:00:00Z,192,23,31.137
1,G,2020-07-11T00:00:00Z,193,0,30.138
1,G,2020-07-11T01:00:00Z,193,1,28.64
1,G,2020-07-11T02:00:00Z,193,2,29.139
1,G,2020-07-11T03:00:00Z,193,3,28.64
1,G,2020-07-11T04:00:00Z,193,4,28.14
1,G,2020-07-11T05:00:00Z,193,5,27.64
1,G,2020-07-11T06:00:00Z,193,6,27.14
1,G,2020-07-11T07:00:00Z,193,7,26.641
1,G,2020-07-11T08:00:00Z,193,8,26.141
1,G,2020-07-11T09:00:00Z,193,9,29.639
1,G,2020-07-11T10:00:00Z,193,10,31.137
1,G,2020-07-11T11:00:00Z,193,11,28.14
1,G,2020-07-11T12:00:00Z,193,12,30.138
1,G,2020-07-11T13:00:00Z,193,13,30.637
1,G,2020-07-11T14:00:00Z,193,14,29.639
1,G,2020-07-11T15:00:00Z,193,15,31.137
1,G,2020-07-11T16:00:00Z,193,16,31.636
1,G,2020-07-11T17:00:00Z,193,17,31.137
1,G,2020-07-11T18:00:00Z,193,18,29.639
1,G,2020-07-11T19:00:00Z,193,19,33.133
1,G,2020-07-11T20:00:00Z,193,20,32.634
1,G,2020-07-11T21:00:00Z,193,21,30.637
1,G,2020-07-11T22:00:00Z,193,22,30.637
1,G,2020-07-11T23:00:00Z,193,23,30.637
1,G,2020-07-12T00:00:00Z,194,0,29.639
1,G,2020-07-12T01:00:00Z,194,1,27.14
1,G,2020-07-12T02:00:00Z,194,2,27.64
1,G,2020-07-12T03:00:00Z,194,3,27.64
1,G,2020-07-12T04:00:00Z,194,4,27.64
1,G,2020-07-12T05:00:00Z,194,5,27.14
1,G,2020-07-12T06:00:00Z,194,6,26.641
1,G,2020-07-12T07:00:00Z,194,7,26.141
1,G,2020-07-12T08:00:00Z,194,8,26.141
1,G,2020-07-12T09:00:00Z,194,9,31.137
1,G,2020-07-12T10:00:00Z,194,10,28.64
1,G,2020-07-12T11:00:00Z,194,11,28.14
1,G,2020-07-12T12:00:00Z,194,12,28.14
1,G,2020-07-12T13:00:00Z,194,13,26.141
1,G,2020-07-12T14:00:00Z,194,14,29.639
1,G,2020-07-12T15:00:00Z,194,15,30.637
1,G,2020-07-12T16:00:00Z,194,16,30.138
1,G,2020-07-12T17:00:00Z,194,17,29.139
1,G,2020-07-12T18:00:00Z,194,18,25.641
1,G,2020-07-12T19:00:00Z,194,19,26.141
1,G,2020-07-12T20:00:00Z,194,20,26.641
1,G,2020-07-12T21:00:00Z,194,21,26.641
1,G,2020-07-12T22:00:00Z,194,22,26.641
1,G,2020-07-12T23:00:00Z,194,23,26.641
1,G,2020-07-13T00:00:00Z,195,0,26.641
1,G,2020-07-13T01:00:00Z,195,1,26.141
1,G,2020-07-13T02:00:00Z,195,2,26.141
1,G,2020-07-13T03:00:00Z,195,3,25.641
1,G,2020-07-13T04:00:00Z,195,4,25.641
1,G,2020-07-13T05:00:00Z,195,5,25.141
1,G,2020-07-13T06:00:00Z,195,6,24.64
1,G,2020-07-13T07:00:00Z,195,7,24.14
1,G,2020-07-13T08:00:00Z,195,8,23.14
1,G,2020-07-13T09:00:00Z,195,9,33.133
1,G,2020-07-13T10:00:00Z,195,10,32.135
1,G,2020-07-13T11:00:00Z,195,11,32.634
1,G,2020-07-13T12:00:00Z,195,12,31.636
1,G,2020-07-13T13:00:00Z,195,13,32.135
1,G,2020-07-13T14:00:00Z,195,14,32.135
1,G,2020-07-13T15:00:00Z,195,15,24.14
1,G,2020-07-13T16:00:00Z,195,16,29.139
1,G,2020-07-13T17:00:00Z,195,17,25.641
1,G,2020-07-13T18:00:00Z,195,18,25.641
1,G,2020-07-13T19:00:00Z,195,19,20.136
1,G,2020-07-13T20:00:00Z,195,20,20.637
1,G,2020-07-13T21:00:00Z,195,21,22.139
1,G,2020-07-13T22:00:00Z,195,22,22.639
1,G,2020-07-13T23:00:00Z,195,23,23.14
1,G,2020-07-14T00:00:00Z,196,0,23.14
1,G,2020-07-14T01:00:00Z,196,1,23.14
1,G,2020-07-14T02:00:00Z,196,2,23.14
1,G,2020-07-14T03:00:00Z,196,3,22.639
1,G,2020-07-14T04:00:00Z,196,4,22.639
1,G,2020-07-14T05:00:00Z,196,5,22.139
1,G,2020-07-14T06:00:00Z,196,6,22.139
1,G,2020-07-14T07:00:00Z,196,7,21.638
1,G,2020-07-14T08:00:00Z,196,8,21.638
1,G,2020-07-14T09:00:00Z,196,9,29.639
1,G,2020-07-14T10:00:00Z,196,10,33.133
1,G,2020-07-14T11:00:00Z,196,11,33.133
1,G,2020-07-14T12:00:00Z,196,12,33.133
1,G,2020-07-14T13:00:00Z,196,13,33.632
1,G,2020-07-14T14:00:00Z,196,14,32.634
1,G,2020-07-14T15:00:00Z,196,15,32.135
1,G,2020-07-14T16:00:00Z,196,16,32.135
1,G,2020-07-14T17:00:00Z,196,17,31.636
1,G,2020-07-14T18:00:00Z,196,18,32.634
1,G,2020-07-14T19:00:00Z,196,19,31.636
1,G,2020-07-14T20:00:00Z,196,20,31.137
1,G,2020-07-14T21:00:00Z,196,21,31.636
1,G,2020-07-14T22:00:00Z,196,22,31.636
1,G,2020-07-14T23:00:00Z,196,23,28.14
1,G,2020-07-15T00:00:00Z,197,0,27.64
1,G,2020-07-15T01:00:00Z,197,1,27.64
1,G,2020-07-15T02:00:00Z,197,2,27.14
1,G,2020-07-15T03:00:00Z,197,3,27.14
1,G,2020-07-15T04:00:00Z,197,4,26.641
1,G,2020-07-15T05:00:00Z,197,5,26.141
1,G,2020-07-15T06:00:00Z,197,6,25.641
1,G,2020-07-15T07:00:00Z,197,7,25.141
1,G,2020-07-15T08:00:00Z,197,8,24.64
1,G,2020-07-15T09:00:00Z,197,9,30.637
1,G,2020-07-15T10:00:00Z,197,10,28.64
1,G,2020-07-15T11:00:00Z,197,11,31.137
1,G,2020-07-15T12:00:00Z,197,12,29.639
1,G,2020-07-15T13:00:00Z,197,13,31.137
1,G,2020-07-15T14:00:00Z,197,14,30.637
1,G,2020-07-15T15:00:00Z,197,15,32.135
1,G,2020-07-15T16:00:00Z,197,16,31.636
1,G,2020-07-15T17:00:00Z,197,17,31.137
1,G,2020-07-15T18:00:00Z,197,18,32.135
1,G,2020-07-15T19:00:00Z,197,19,32.135
1,G,2020-07-15T20:00:00Z,197,20,30.138
1,G,2020-07-15T21:00:00Z,197,21,30.637
1,G,2020-07-15T22:00:00Z,197,22,31.137
1,G,2020-07-15T23:00:00Z,197,23,31.137
1,G,2020-07-16T00:00:00Z,198,0,31.137
1,G,2020-07-16T01:00:00Z,198,1,30.637
1,G,2020-07-16T02:00:00Z,198,2,30.637
1,G,2020-07-16T03:00:00Z,198,3,30.138
1,G,2020-07-16T04:00:00Z,198,4,29.639
1,G,2020-07-16T05:00:00Z,198,5,29.139
1,G,2020-07-16T06:00:00Z,198,6,28.14
1,G,2020-07-16T07:00:00Z,198,7,27.64
1,G,2020-07-16T08:00:00Z,198,8,26.641
1,G,2020-07-16T09:00:00Z,198,9,31.636
1,G,2020-07-16T10:00:00Z,198,10,29.139
1,G,2020-07-16T11:00:00Z,198,11,30.637
1,G,2020-07-16T12:00:00Z,198,12,31.137
1,G,2020-07-16T13:00:00Z,198,13,29.139
1,G,2020-07-16T14:00:00Z,198,14,28.64
1,G,2020-07-16T15:00:00Z,198,15,31.636
1,G,2020-07-16T16:00:00Z,198,16,32.634
1,G,2020-07-16T17:00:00Z,198,17,30.637
1,G,2020-07-16T18:00:00Z,198,18,28.14
1,G,2020-07-16T19:00:00Z,198,19,29.139
1,G,2020-07-16T20:00:00Z,198,20,30.138
1,G,2020-07-16T21:00:00Z,198,21,30.138
1,G,2020-07-16T22:00:00Z,198,22,29.139
1,G,2020-07-16T23:00:00Z,198,23,28.64
1,G,2020-07-17T00:00:00Z,199,0,28.64
1,G,2020-07-17T01:00:00Z,199,1,28.14
1,G,2020-07-17T02:00:00Z,199,2,27.64
1,G,2020-07-17T03:00:00Z,199,3,27.64
1,G,2020-07-17T04:00:00Z,199,4,27.14
1,G,2020-07-17T05:00:00Z,199,5,26.641
1,G,2020-07-17T06:00:00Z,199,6,26.641
1,G,2020-07-17T07:00:00Z,199,7,26.141
1,G,2020-07-17T08:00:00Z,199,8,25.141
1,G,2020-07-17T09:00:00Z,199,9,32.135
1,G,2020-07-17T10:00:00Z,199,10,30.637
1,G,2020-07-17T11:00:00Z,199,11,32.135
1,G,2020-07-17T12:00:00Z,199,12,32.634
1,G,2020-07-17T13:00:00Z,199,13,30.138
1,G,2020-07-17T14:00:00Z,199,14,29.639
1,G,2020-07-17T15:00:00Z,199,15,31.137
1,G,2020-07-17T16:00:00Z,199,16,29.639
1,G,2020-07-17T17:00:00Z,199,17,30.138
1,G,2020-07-17T18:00:00Z,199,18,30.138
1,G,2020-07-17T19:00:00Z,199,19,30.138
1,G,2020-07-17T20:00:00Z,199,20,29.639
1,G,2020-07-17T21:00:00Z,199,21,29.639
1,G,2020-07-17T22:00:00Z,199,22,28.14
1,G,2020-07-17T23:00:00Z,199,23,27.64
1,G,2020-07-18T00:00:00Z,200,0,27.14
1,G,2020-07-18T01:00:00Z,200,1,27.14
1,G,2020-07-18T02:00:00Z,200,2,26.641
1,G,2020-07-18T03:00:00Z,200,3,26.641
1,G,2020-07-18T04:00:00Z,200,4,26.141
1,G,2020-07-18T05:00:00Z,200,5,25.641
1,G,2020-07-18T06:00:00Z,200,6,25.141
1,G,2020-07-18T07:00:00Z,200,7,24.64
1,G,2020-07-18T08:00:00Z,200,8,24.14
1,G,2020-07-18T09:00:00Z,200,9,33.133
1,G,2020-07-18T10:00:00Z,200,10,32.135
1,G,2020-07-18T11:00:00Z,200,11,32.634
1,G,2020-07-18T12:00:00Z,200,12,30.637
1,G,2020-07-18T13:00:00Z,200,13,31.137
1,G,2020-07-18T14:00:00Z,200,14,32.634
1,G,2020-07-18T15:00:00Z,200,15,30.637
1,G,2020-07-18T16:00:00Z,200,16,31.636
1,G,2020-07-18T17:00:00Z,200,17,31.137
1,G,2020-07-18T18:00:00Z,200,18,30.637
1,G,2020-07-18T19:00:00Z,200,19,31.137
1,G,2020-07-18T20:00:00Z,200,20,30.637
1,G,2020-07-18T21:00:00Z,200,21,31.137
1,G,2020-07-18T22:00:00Z,200,22,30.637
1,G,2020-07-18T23:00:00Z,200,23,30.637
1,G,2020-07-19T00:00:00Z,201,0,30.637
1,G,2020-07-19T01:00:00Z,201,1,30.138
1,G,2020-07-19T02:00:00Z,201,2,29.639
1,G,2020-07-19T03:00:00Z,201,3,29.139
1,G,2020-07-19T04:00:00Z,201,4,28.64
1,G,2020-07-19T05:00:00Z,201,5,27.64
1,G,2020-07-19T06:00:00Z,201,6,27.14
1,G,2020-07-19T07:00:00Z,201,7,26.141
1,G,2020-07-19T08:00:00Z,201,8,25.141
1,G,2020-07-19T09:00:00Z,201,9,30.637
1,G,2020-07-19T10:00:00Z,201,10,31.137
1,G,2020-07-19T11:00:00Z,201,11,32.135
1,G,2020-07-19T12:00:00Z,201,12,32.135
1,G,2020-07-19T13:00:00Z,201,13,32.135
1,G,2020-07-19T14:00:00Z,201,14,30.637
1,G,2020-07-19T15:00:00Z,201,15,30.637
1,G,2020-07-19T16:00:00Z,201,16,30.138
1,G,2020-07-19T17:00:00Z,201,17,30.637
1,G,2020-07-19T18:00:00Z,201,18,31.137
1,G,2020-07-19T19:00:00Z,201,19,31.636
1,G,2020-07-19T20:00:00Z,201,20,31.636
1,G,2020-07-19T21:00:00Z,201,21,31.636
1,G,2020-07-19T22:00:00Z,201,22,31.137
1,G,2020-07-19T23:00:00Z,201,23,31.137
1,G,2020-07-20T00:00:00Z,202,0,28.64
1,G,2020-07-20T01:00:00Z,202,1,28.14
1,G,2020-07-20T02:00:00Z,202,2,27.14
1,G,2020-07-20T03:00:00Z,202,3,26.141
1,G,2020-07-20T04:00:00Z,202,4,26.641
1,G,2020-07-20T05:00:00Z,202,5,26.141
1,G,2020-07-20T06:00:00Z,202,6,25.641
1,G,2020-07-20T07:00:00Z,202,7,25.641
1,G,2020-07-20T08:00:00Z,202,8,25.141
1,G,2020-07-20T09:00:00Z,202,9,30.637
1,G,2020-07-20T10:00:00Z,202,10,31.137
1,G,2020-07-20T11:00:00Z,202,11,30.138
1,G,2020-07-20T12:00:00Z,202,12,30.637
1,G,2020-07-20T13:00:00Z,202,13,29.139
1,G,2020-07-20T14:00:00Z,202,14,29.139
1,G,2020-07-20T15:00:00Z,202,15,28.64
1,G,2020-07-20T16:00:00Z,202,16,31.636
1,G,2020-07-20T17:00:00Z,202,17,31.636
1,G,2020-07-20T18:00:00Z,202,18,30.637
1,G,2020-07-20T19:00:00Z,202,19,32.135
1,G,2020-07-20T20:00:00Z,202,20,33.133
1,G,2020-07-20T21:00:00Z,202,21,31.636
1,G,2020-07-20T22:00:00Z,202,22,31.636
1,G,2020-07-20T23:00:00Z,202,23,31.137
1,G,2020-07-21T00:00:00Z,203,0,30.637
1,G,2020-07-21T01:00:00Z,203,1,30.637
1,G,2020-07-21T02:00:00Z,203,2,30.138
1,G,2020-07-21T03:00:00Z,203,3,29.139
1,G,2020-07-21T04:00:00Z,203,4,28.64
1,G,2020-07-21T05:00:00Z,203,5,28.14
1,G,2020-07-21T06:00:00Z,203,6,27.14
1,G,2020-07-21T07:00:00Z,203,7,26.641
1,G,2020-07-21T08:00:00Z,203,8,25.641
1,G,2020-07-21T09:00:00Z,203,9,29.639
1,G,2020-07-21T10:00:00Z,203,10,29.639
1,G,2020-07-21T11:00:00Z,203,11,30.637
1,G,2020-07-21T12:00:00Z,203,12,30.637
