snakeid,mass_g,date,time,temp,location
NG5,366,5/30/2020,11:00,25.117,rook
NG5,366,5/30/2020,12:00,24.617,rook
NG5,366,5/30/2020,13:00,31.612,rook
NG5,366,5/30/2020,14:00,30.614,rook
NG5,366,5/30/2020,15:00,28.116,rook
NG5,366,5/30/2020,16:00,26.117,rook
NG5,366,5/30/2020,17:00,22.616,rook
NG5,366,5/30/2020,18:00,22.616,rook
NG5,366,5/30/2020,19:00,20.613,rook
NG5,366,5/30/2020,20:00,20.613,rook
NG5,366,5/30/2020,21:00,19.612,rook
NG5,366,5/30/2020,22:00,19.111,rook
NG5,366,5/30/2020,23:00,18.61,rook
NG5,366,5/31/2020,0:00,18.61,rook
NG5,366,5/31/2020,1:00,18.109,rook
NG5,366,5/31/2020,2:00,18.109,rook
NG5,366,5/31/2020,3:00,18.109,rook
NG5,366,5/31/2020,4:00,17.608,rook
NG5,366,5/31/2020,5:00,17.608,rook
NG5,366,5/31/2020,6:00,17.608,rook
NG5,366,5/31/2020,7:00,17.106,rook
NG5,366,5/31/2020,8:00,17.106,rook
NG5,366,5/31/2020,9:00,18.61,rook
NG5,366,5/31/2020,10:00,26.117,rook
NG5,366,5/31/2020,11:00,26.117,rook
NG5,366,5/31/2020,12:00,27.617,rook
NG5,366,5/31/2020,13:00,24.617,rook
NG5,366,5/31/2020,14:00,26.617,rook
NG5,366,5/31/2020,15:00,31.612,rook
NG5,366,5/31/2020,16:00,29.116,rook
NG5,366,5/31/2020,17:00,26.617,rook
NG5,366,5/31/2020,18:00,26.117,rook
NG5,366,5/31/2020,19:00,24.617,rook
NG5,366,5/31/2020,20:00,23.116,rook
NG5,366,5/31/2020,21:00,20.613,rook
NG5,366,5/31/2020,22:00,19.612,rook
NG5,366,5/31/2020,23:00,19.111,rook
NG5,366,6/1/2020,0:00,18.61,rook
NG5,366,6/1/2020,1:00,18.109,rook
NG5,366,6/1/2020,2:00,18.109,rook
NG5,366,6/1/2020,3:00,17.608,rook
NG5,366,6/1/2020,4:00,17.608,rook
NG5,366,6/1/2020,5:00,17.608,rook
NG5,366,6/1/2020,6:00,17.106,rook
NG5,366,6/1/2020,7:00,17.106,rook
NG5,366,6/1/2020,8:00,16.605,rook
NG5,366,6/1/2020,9:00,19.612,rook
NG5,366,6/1/2020,10:00,29.615,rook
NG5,366,6/1/2020,11:00,30.614,rook
NG5,366,6/1/2020,12:00,33.11,rook
NG5,366,6/1/2020,13:00,31.612,rook
NG5,366,6/1/2020,14:00,33.609,rook
NG5,366,6/1/2020,15:00,33.11,rook
NG5,366,6/1/2020,16:00,31.612,rook
NG5,366,6/1/2020,17:00,29.615,rook
NG5,366,6/1/2020,18:00,29.615,rook
NG5,366,6/1/2020,19:00,28.116,rook
NG5,366,6/1/2020,20:00,26.117,rook
NG5,366,6/1/2020,21:00,24.617,rook
