snakeid,mass_g,date,time,temp,location
NG8,370.2,5/30/2020,10:59,23.574,rook
NG8,370.2,5/30/2020,11:59,26.574,rook
NG8,370.2,5/30/2020,12:59,31.073,rook
NG8,370.2,5/30/2020,13:59,29.074,rook
NG8,370.2,5/30/2020,14:59,28.574,rook
NG8,370.2,5/30/2020,15:59,22.574,rook
NG8,370.2,5/30/2020,16:59,22.574,rook
NG8,370.2,5/30/2020,17:59,23.574,rook
NG8,370.2,5/30/2020,18:59,22.574,rook
NG8,370.2,5/30/2020,19:59,20.073,rook
NG8,370.2,5/30/2020,20:59,18.071,rook
NG8,370.2,5/30/2020,21:59,17.571,rook
NG8,370.2,5/30/2020,22:59,17.571,rook
NG8,370.2,5/30/2020,23:59,17.071,rook
NG8,370.2,5/31/2020,0:59,17.071,rook
NG8,370.2,5/31/2020,1:59,17.071,rook
NG8,370.2,5/31/2020,2:59,17.071,rook
NG8,370.2,5/31/2020,3:59,16.57,rook
NG8,370.2,5/31/2020,4:59,16.57,rook
NG8,370.2,5/31/2020,5:59,16.57,rook
NG8,370.2,5/31/2020,6:59,16.57,rook
NG8,370.2,5/31/2020,7:59,16.07,rook
NG8,370.2,5/31/2020,8:59,18.071,rook
NG8,370.2,5/31/2020,9:59,25.574,rook
NG8,370.2,5/31/2020,10:59,27.574,rook
NG8,370.2,5/31/2020,11:59,31.073,rook
NG8,370.2,5/31/2020,12:59,25.074,rook
NG8,370.2,5/31/2020,13:59,26.574,rook
NG8,370.2,5/31/2020,14:59,31.073,rook
NG8,370.2,5/31/2020,15:59,30.573,rook
NG8,370.2,5/31/2020,16:59,28.074,rook
NG8,370.2,5/31/2020,17:59,28.074,rook
NG8,370.2,5/31/2020,18:59,25.074,rook
NG8,370.2,5/31/2020,19:59,23.074,rook
NG8,370.2,5/31/2020,20:59,19.072,rook
NG8,370.2,5/31/2020,21:59,17.571,rook
NG8,370.2,5/31/2020,22:59,17.071,rook
NG8,370.2,5/31/2020,23:59,17.071,rook
NG8,370.2,6/1/2020,0:59,16.57,rook
NG8,370.2,6/1/2020,1:59,16.57,rook
NG8,370.2,6/1/2020,2:59,16.57,rook
NG8,370.2,6/1/2020,3:59,16.57,rook
NG8,370.2,6/1/2020,4:59,16.57,rook
NG8,370.2,6/1/2020,5:59,16.57,rook
NG8,370.2,6/1/2020,6:59,16.57,rook
NG8,370.2,6/1/2020,7:59,16.57,rook
NG8,370.2,6/1/2020,8:59,20.573,rook
NG8,370.2,6/1/2020,9:59,30.573,rook
NG8,370.2,6/1/2020,10:59,34.07,rook
NG8,370.2,6/1/2020,11:59,30.573,rook
NG8,370.2,6/1/2020,12:59,28.574,rook
NG8,370.2,6/1/2020,13:59,31.572,rook
NG8,370.2,6/1/2020,14:59,31.572,rook
NG8,370.2,6/1/2020,15:59,31.073,rook
NG8,370.2,6/1/2020,16:59,31.572,rook
NG8,370.2,6/1/2020,17:59,30.073,rook
NG8,370.2,6/1/2020,18:59,29.074,rook
NG8,370.2,6/1/2020,19:59,27.574,rook
NG8,370.2,6/1/2020,20:59,23.074,rook
NG8,370.2,6/1/2020,21:59,23.074,rook
NG8,370.2,6/1/2020,22:59,22.074,rook
NG8,370.2,6/1/2020,23:59,21.073,rook
NG8,370.2,6/2/2020,0:59,20.573,rook
NG8,370.2,6/2/2020,1:59,19.572,rook
NG8,370.2,6/2/2020,2:59,19.572,rook
NG8,370.2,6/2/2020,3:59,19.072,rook
NG8,370.2,6/2/2020,4:59,19.072,rook
NG8,370.2,6/2/2020,5:59,18.572,rook
NG8,370.2,6/2/2020,6:59,18.572,rook
NG8,370.2,6/2/2020,7:59,18.071,rook
NG8,370.2,6/2/2020,8:59,17.571,rook
NG8,370.2,6/2/2020,9:59,28.574,rook
NG8,370.2,6/2/2020,10:59,30.573,rook
NG8,370.2,6/2/2020,11:59,28.574,rook
NG8,370.2,6/2/2020,12:59,32.072,rook
NG8,370.2,6/2/2020,13:59,31.073,rook
NG8,370.2,6/2/2020,14:59,30.073,rook
NG8,370.2,6/2/2020,15:59,32.572,rook
NG8,370.2,6/2/2020,16:59,31.073,rook
NG8,370.2,6/2/2020,17:59,27.574,rook
NG8,370.2,6/2/2020,18:59,25.574,rook
NG8,370.2,6/2/2020,19:59,24.574,rook
NG8,370.2,6/2/2020,20:59,23.574,rook
NG8,370.2,6/2/2020,21:59,20.573,rook
NG8,370.2,6/2/2020,22:59,20.073,rook
NG8,370.2,6/2/2020,23:59,19.572,field
NG8,370.2,6/3/2020,0:59,19.072,field
NG8,370.2,6/3/2020,1:59,18.572,field
NG8,370.2,6/3/2020,2:59,18.572,field
NG8,370.2,6/3/2020,3:59,18.071,field
NG8,370.2,6/3/2020,4:59,18.071,field
NG8,370.2,6/3/2020,5:59,17.571,field
NG8,370.2,6/3/2020,6:59,17.571,field
NG8,370.2,6/3/2020,7:59,17.071,field
NG8,370.2,6/3/2020,8:59,23.074,field
NG8,370.2,6/3/2020,9:59,30.073,field
NG8,370.2,6/3/2020,10:59,29.074,field
NG8,370.2,6/3/2020,11:59,32.072,field
NG8,370.2,6/3/2020,12:59,32.572,field
NG8,370.2,6/3/2020,13:59,32.072,field
NG8,370.2,6/3/2020,14:59,31.073,field
NG8,370.2,6/3/2020,15:59,30.573,field
NG8,370.2,6/3/2020,16:59,30.073,field
