snakeid,mass_g,date,time,temp,location
NG10,378.1,6/1/2020,16:59,31.661,rook
NG10,378.1,6/1/2020,17:59,30.663,rook
NG10,378.1,6/1/2020,18:59,28.165,rook
NG10,378.1,6/1/2020,19:59,26.666,rook
NG10,378.1,6/1/2020,20:59,24.666,rook
NG10,378.1,6/1/2020,21:59,23.665,rook
NG10,378.1,6/1/2020,22:59,21.663,rook
NG10,378.1,6/1/2020,23:59,20.662,rook
NG10,378.1,6/2/2020,0:59,20.161,rook
NG10,378.1,6/2/2020,1:59,20.161,rook
NG10,378.1,6/2/2020,2:59,19.66,rook
NG10,378.1,6/2/2020,3:59,19.159,rook
NG10,378.1,6/2/2020,4:59,19.159,rook
NG10,378.1,6/2/2020,5:59,18.658,rook
NG10,378.1,6/2/2020,6:59,18.658,rook
NG10,378.1,6/2/2020,7:59,18.157,rook
NG10,378.1,6/2/2020,8:59,18.157,rook
NG10,378.1,6/2/2020,9:59,22.664,rook
NG10,378.1,6/2/2020,10:59,29.164,rook
NG10,378.1,6/2/2020,11:59,31.661,rook
NG10,378.1,6/2/2020,12:59,34.655,rook
NG10,378.1,6/2/2020,13:59,32.659,rook
NG10,378.1,6/2/2020,14:59,30.663,rook
NG10,378.1,6/2/2020,15:59,32.659,rook
NG10,378.1,6/2/2020,16:59,24.166,rook
NG10,378.1,6/2/2020,17:59,23.665,rook
NG10,378.1,6/2/2020,18:59,25.666,rook
NG10,378.1,6/2/2020,19:59,23.665,rook
NG10,378.1,6/2/2020,20:59,21.663,rook
NG10,378.1,6/2/2020,21:59,21.163,rook
NG10,378.1,6/2/2020,22:59,20.662,rook
NG10,378.1,6/2/2020,23:59,20.161,rook
NG10,378.1,6/3/2020,0:59,20.161,rook
NG10,378.1,6/3/2020,1:59,20.161,rook
NG10,378.1,6/3/2020,2:59,19.66,rook
NG10,378.1,6/3/2020,3:59,19.66,rook
NG10,378.1,6/3/2020,4:59,19.159,rook
NG10,378.1,6/3/2020,5:59,19.159,rook
NG10,378.1,6/3/2020,6:59,18.658,rook
NG10,378.1,6/3/2020,7:59,18.658,rook
NG10,378.1,6/3/2020,8:59,20.662,rook
NG10,378.1,6/3/2020,9:59,24.666,rook
NG10,378.1,6/3/2020,10:59,31.162,rook
NG10,378.1,6/3/2020,11:59,30.663,rook
NG10,378.1,6/3/2020,12:59,30.663,rook
NG10,378.1,6/3/2020,13:59,27.166,rook
NG10,378.1,6/3/2020,14:59,27.166,rook
NG10,378.1,6/3/2020,15:59,27.666,rook
NG10,378.1,6/3/2020,16:59,26.666,rook
NG10,378.1,6/3/2020,17:59,25.666,rook
NG10,378.1,6/3/2020,18:59,25.166,rook
NG10,378.1,6/3/2020,19:59,24.666,rook
NG10,378.1,6/3/2020,20:59,22.664,rook
NG10,378.1,6/3/2020,21:59,21.663,rook
NG10,378.1,6/3/2020,22:59,20.662,rook
NG10,378.1,6/3/2020,23:59,20.161,rook
NG10,378.1,6/4/2020,0:59,19.66,rook
NG10,378.1,6/4/2020,1:59,19.159,rook
NG10,378.1,6/4/2020,2:59,19.159,rook
NG10,378.1,6/4/2020,3:59,18.658,rook
NG10,378.1,6/4/2020,4:59,18.658,rook
NG10,378.1,6/4/2020,5:59,18.157,rook
NG10,378.1,6/4/2020,6:59,18.157,rook
NG10,378.1,6/4/2020,7:59,17.656,rook
NG10,378.1,6/4/2020,8:59,17.656,rook
NG10,378.1,6/4/2020,9:59,20.161,rook
NG10,378.1,6/4/2020,10:59,24.666,rook
NG10,378.1,6/4/2020,11:59,29.164,rook
NG10,378.1,6/4/2020,12:59,28.665,rook
NG10,378.1,6/4/2020,13:59,29.164,rook
NG10,378.1,6/4/2020,14:59,30.663,rook
NG10,378.1,6/4/2020,15:59,29.164,rook
NG10,378.1,6/4/2020,16:59,28.165,rook
NG10,378.1,6/4/2020,17:59,26.666,rook
NG10,378.1,6/4/2020,18:59,25.666,rook
NG10,378.1,6/4/2020,19:59,21.663,rook
NG10,378.1,6/4/2020,20:59,20.161,rook
NG10,378.1,6/4/2020,21:59,19.66,rook
NG10,378.1,6/4/2020,22:59,18.658,rook
NG10,378.1,6/4/2020,23:59,18.658,rook
NG10,378.1,6/5/2020,0:59,18.658,rook
NG10,378.1,6/5/2020,1:59,18.157,rook
NG10,378.1,6/5/2020,2:59,18.157,rook
NG10,378.1,6/5/2020,3:59,18.157,rook
NG10,378.1,6/5/2020,4:59,18.157,rook
NG10,378.1,6/5/2020,5:59,17.656,rook
NG10,378.1,6/5/2020,6:59,17.656,rook
NG10,378.1,6/5/2020,7:59,17.656,rook
NG10,378.1,6/5/2020,8:59,20.161,rook
NG10,378.1,6/5/2020,9:59,27.666,rook
NG10,378.1,6/5/2020,10:59,30.663,rook
NG10,378.1,6/5/2020,11:59,30.663,rook
NG10,378.1,6/5/2020,12:59,34.156,rook
NG10,378.1,6/5/2020,13:59,30.163,rook
NG10,378.1,6/5/2020,14:59,33.158,rook
NG10,378.1,6/5/2020,15:59,32.659,rook
NG10,378.1,6/5/2020,16:59,31.661,rook
NG10,378.1,6/5/2020,17:59,29.164,rook
NG10,378.1,6/5/2020,18:59,27.666,rook
NG10,378.1,6/5/2020,19:59,24.166,rook
NG10,378.1,6/5/2020,20:59,22.164,rook
NG10,378.1,6/5/2020,21:59,21.663,rook
NG10,378.1,6/5/2020,22:59,21.663,rook
NG10,378.1,6/5/2020,23:59,23.165,rook
NG10,378.1,6/6/2020,0:59,23.165,rook
NG10,378.1,6/6/2020,1:59,22.664,rook
NG10,378.1,6/6/2020,2:59,16.152,rook
NG10,378.1,6/6/2020,3:59,17.155,rook
NG10,378.1,6/6/2020,4:59,18.157,rook
NG10,378.1,6/6/2020,5:59,18.157,rook
NG10,378.1,6/6/2020,6:59,18.157,rook
NG10,378.1,6/6/2020,7:59,18.157,rook
NG10,378.1,6/6/2020,8:59,17.656,rook
NG10,378.1,6/6/2020,9:59,17.656,rook
NG10,378.1,6/6/2020,10:59,16.653,rook
NG10,378.1,6/6/2020,11:59,17.155,rook
NG10,378.1,6/6/2020,12:59,16.653,rook
NG10,378.1,6/6/2020,13:59,17.155,rook
NG10,378.1,6/6/2020,14:59,17.656,rook
NG10,378.1,6/6/2020,15:59,17.155,rook
NG10,378.1,6/6/2020,16:59,18.157,rook
NG10,378.1,6/6/2020,17:59,19.66,rook
NG10,378.1,6/6/2020,18:59,19.66,rook
NG10,378.1,6/6/2020,19:59,19.159,rook
NG10,378.1,6/6/2020,20:59,18.658,rook
NG10,378.1,6/6/2020,21:59,18.157,rook
NG10,378.1,6/6/2020,22:59,17.656,rook
NG10,378.1,6/6/2020,23:59,17.155,rook
NG10,378.1,6/7/2020,0:59,17.155,rook
NG10,378.1,6/7/2020,1:59,16.653,rook
NG10,378.1,6/7/2020,2:59,16.152,rook
NG10,378.1,6/7/2020,3:59,15.651,rook
NG10,378.1,6/7/2020,4:59,15.651,rook
NG10,378.1,6/7/2020,5:59,14.647,rook
NG10,378.1,6/7/2020,6:59,14.647,rook
NG10,378.1,6/7/2020,7:59,14.146,rook
NG10,378.1,6/7/2020,8:59,14.146,rook
NG10,378.1,6/7/2020,9:59,24.166,rook
NG10,378.1,6/7/2020,10:59,29.664,rook
NG10,378.1,6/7/2020,11:59,26.666,rook
NG10,378.1,6/7/2020,12:59,23.165,rook
NG10,378.1,6/7/2020,13:59,31.661,rook
NG10,378.1,6/7/2020,14:59,23.165,rook
NG10,378.1,6/7/2020,15:59,23.165,rook
NG10,378.1,6/7/2020,16:59,23.165,rook
NG10,378.1,6/7/2020,17:59,22.164,rook
NG10,378.1,6/7/2020,18:59,21.663,rook
NG10,378.1,6/7/2020,19:59,21.163,rook
NG10,378.1,6/7/2020,20:59,19.66,rook
NG10,378.1,6/7/2020,21:59,19.159,rook
NG10,378.1,6/7/2020,22:59,18.157,rook
NG10,378.1,6/7/2020,23:59,17.656,rook
NG10,378.1,6/8/2020,0:59,17.155,rook
NG10,378.1,6/8/2020,1:59,16.653,rook
NG10,378.1,6/8/2020,2:59,16.653,rook
NG10,378.1,6/8/2020,3:59,16.152,rook
NG10,378.1,6/8/2020,4:59,15.651,rook
NG10,378.1,6/8/2020,5:59,15.149,rook
NG10,378.1,6/8/2020,6:59,15.149,rook
NG10,378.1,6/8/2020,7:59,14.647,rook
NG10,378.1,6/8/2020,8:59,14.146,rook
NG10,378.1,6/8/2020,9:59,19.159,rook
NG10,378.1,6/8/2020,10:59,26.166,rook
NG10,378.1,6/8/2020,11:59,19.66,rook
NG10,378.1,6/8/2020,12:59,20.662,rook
NG10,378.1,6/8/2020,13:59,31.162,rook
NG10,378.1,6/8/2020,14:59,29.664,rook
NG10,378.1,6/8/2020,15:59,23.665,rook
NG10,378.1,6/8/2020,16:59,22.164,rook
NG10,378.1,6/8/2020,17:59,22.164,rook
NG10,378.1,6/8/2020,18:59,20.161,rook
NG10,378.1,6/8/2020,19:59,18.157,rook
NG10,378.1,6/8/2020,20:59,16.653,rook
NG10,378.1,6/8/2020,21:59,16.152,rook
NG10,378.1,6/8/2020,22:59,15.651,rook
NG10,378.1,6/8/2020,23:59,14.647,rook
NG10,378.1,6/9/2020,0:59,14.146,rook
NG10,378.1,6/9/2020,1:59,12.138,rook
NG10,378.1,6/9/2020,2:59,11.636,rook
NG10,378.1,6/9/2020,3:59,11.636,rook
NG10,378.1,6/9/2020,4:59,11.636,rook
NG10,378.1,6/9/2020,5:59,11.636,rook
NG10,378.1,6/9/2020,6:59,11.636,rook
NG10,378.1,6/9/2020,7:59,11.636,rook
NG10,378.1,6/9/2020,8:59,11.636,rook
NG10,378.1,6/9/2020,9:59,11.636,rook
NG10,378.1,6/9/2020,10:59,11.636,rook
NG10,378.1,6/9/2020,11:59,11.636,rook
NG10,378.1,6/9/2020,12:59,11.636,rook
NG10,378.1,6/9/2020,13:59,11.636,rook
NG10,378.1,6/9/2020,14:59,11.636,rook
NG10,378.1,6/9/2020,15:59,11.636,rook
NG10,378.1,6/9/2020,16:59,11.636,rook
NG10,378.1,6/9/2020,17:59,11.636,rook
NG10,378.1,6/9/2020,18:59,11.636,rook
NG10,378.1,6/9/2020,19:59,11.636,rook
NG10,378.1,6/9/2020,20:59,11.636,rook
NG10,378.1,6/9/2020,21:59,11.636,rook
NG10,378.1,6/9/2020,22:59,11.636,rook
NG10,378.1,6/9/2020,23:59,11.636,rook
NG10,378.1,6/10/2020,0:59,11.636,rook
NG10,378.1,6/10/2020,1:59,11.636,rook
NG10,378.1,6/10/2020,2:59,11.636,rook
NG10,378.1,6/10/2020,3:59,11.636,rook
NG10,378.1,6/10/2020,4:59,11.636,rook
NG10,378.1,6/10/2020,5:59,11.636,rook
NG10,378.1,6/10/2020,6:59,11.636,rook
NG10,378.1,6/10/2020,7:59,11.636,rook
NG10,378.1,6/10/2020,8:59,11.636,rook
NG10,378.1,6/10/2020,9:59,11.636,rook
NG10,378.1,6/10/2020,10:59,11.636,rook
NG10,378.1,6/10/2020,11:59,11.636,rook
NG10,378.1,6/10/2020,12:59,11.636,rook
NG10,378.1,6/10/2020,13:59,11.636,rook
NG10,378.1,6/10/2020,14:59,13.142,rook
NG10,378.1,6/10/2020,15:59,27.666,rook
NG10,378.1,6/10/2020,16:59,32.16,rook
NG10,378.1,6/10/2020,17:59,26.666,rook
NG10,378.1,6/10/2020,18:59,24.666,rook
NG10,378.1,6/10/2020,19:59,22.664,rook
NG10,378.1,6/10/2020,20:59,21.663,rook
NG10,378.1,6/10/2020,21:59,20.662,rook
NG10,378.1,6/10/2020,22:59,19.66,rook
NG10,378.1,6/10/2020,23:59,18.658,rook
NG10,378.1,6/11/2020,0:59,14.146,rook
NG10,378.1,6/11/2020,1:59,12.64,rook
NG10,378.1,6/11/2020,2:59,12.138,rook
NG10,378.1,6/11/2020,3:59,12.138,rook
NG10,378.1,6/11/2020,4:59,12.138,rook
NG10,378.1,6/11/2020,5:59,12.138,rook
NG10,378.1,6/11/2020,6:59,11.636,rook
NG10,378.1,6/11/2020,7:59,11.636,rook
NG10,378.1,6/11/2020,8:59,11.636,rook
NG10,378.1,6/11/2020,9:59,12.138,rook
NG10,378.1,6/11/2020,10:59,33.158,rook
NG10,378.1,6/11/2020,11:59,26.166,rook
NG10,378.1,6/11/2020,12:59,21.163,rook
NG10,378.1,6/11/2020,13:59,30.163,rook
NG10,378.1,6/11/2020,14:59,27.666,rook
NG10,378.1,6/11/2020,15:59,33.158,rook
NG10,378.1,6/11/2020,16:59,33.158,rook
NG10,378.1,6/11/2020,17:59,27.666,rook
NG10,378.1,6/11/2020,18:59,25.166,rook
NG10,378.1,6/11/2020,19:59,24.166,rook
NG10,378.1,6/11/2020,20:59,23.165,rook
NG10,378.1,6/11/2020,21:59,22.164,rook
NG10,378.1,6/11/2020,22:59,21.163,rook
NG10,378.1,6/11/2020,23:59,20.662,rook
NG10,378.1,6/12/2020,0:59,20.161,rook
NG10,378.1,6/12/2020,1:59,19.66,rook
NG10,378.1,6/12/2020,2:59,19.159,rook
NG10,378.1,6/12/2020,3:59,18.658,rook
NG10,378.1,6/12/2020,4:59,18.157,rook
NG10,378.1,6/12/2020,5:59,17.656,rook
NG10,378.1,6/12/2020,6:59,17.155,rook
NG10,378.1,6/12/2020,7:59,16.152,rook
NG10,378.1,6/12/2020,8:59,24.666,rook
NG10,378.1,6/12/2020,9:59,32.16,rook
NG10,378.1,6/12/2020,10:59,28.665,rook
NG10,378.1,6/12/2020,11:59,31.162,rook
NG10,378.1,6/12/2020,12:59,24.666,rook
NG10,378.1,6/12/2020,13:59,22.664,rook
NG10,378.1,6/12/2020,14:59,28.665,rook
NG10,378.1,6/12/2020,15:59,26.666,rook
NG10,378.1,6/12/2020,16:59,31.661,rook
NG10,378.1,6/12/2020,17:59,28.665,rook
NG10,378.1,6/12/2020,18:59,25.666,rook
NG10,378.1,6/12/2020,19:59,26.666,rook
NG10,378.1,6/12/2020,20:59,25.666,rook
NG10,378.1,6/12/2020,21:59,24.666,rook
NG10,378.1,6/12/2020,22:59,24.166,rook
NG10,378.1,6/12/2020,23:59,23.665,rook
NG10,378.1,6/13/2020,0:59,23.165,rook
NG10,378.1,6/13/2020,1:59,22.664,rook
NG10,378.1,6/13/2020,2:59,22.164,rook
NG10,378.1,6/13/2020,3:59,21.663,rook
NG10,378.1,6/13/2020,4:59,21.163,rook
NG10,378.1,6/13/2020,5:59,20.662,rook
NG10,378.1,6/13/2020,6:59,20.161,rook
NG10,378.1,6/13/2020,7:59,19.159,rook
NG10,378.1,6/13/2020,8:59,26.166,rook
NG10,378.1,6/13/2020,9:59,28.165,rook
NG10,378.1,6/13/2020,10:59,28.665,rook
NG10,378.1,6/13/2020,11:59,24.666,rook
NG10,378.1,6/13/2020,12:59,24.666,rook
NG10,378.1,6/13/2020,13:59,27.166,rook
NG10,378.1,6/13/2020,14:59,25.666,rook
NG10,378.1,6/13/2020,15:59,22.164,rook
NG10,378.1,6/13/2020,16:59,23.665,rook
NG10,378.1,6/13/2020,17:59,23.165,rook
NG10,378.1,6/13/2020,18:59,23.165,rook
NG10,378.1,6/13/2020,19:59,22.164,rook
NG10,378.1,6/13/2020,20:59,21.163,rook
NG10,378.1,6/13/2020,21:59,20.662,rook
NG10,378.1,6/13/2020,22:59,18.658,rook
NG10,378.1,6/13/2020,23:59,18.157,rook
NG10,378.1,6/14/2020,0:59,18.157,rook
NG10,378.1,6/14/2020,1:59,17.656,rook
NG10,378.1,6/14/2020,2:59,17.656,rook
NG10,378.1,6/14/2020,3:59,17.155,rook
NG10,378.1,6/14/2020,4:59,16.653,rook
NG10,378.1,6/14/2020,5:59,16.653,rook
NG10,378.1,6/14/2020,6:59,16.152,rook
NG10,378.1,6/14/2020,7:59,16.152,rook
NG10,378.1,6/14/2020,8:59,16.152,rook
NG10,378.1,6/14/2020,9:59,24.166,rook
NG10,378.1,6/14/2020,10:59,28.665,rook
NG10,378.1,6/14/2020,11:59,32.16,rook
NG10,378.1,6/14/2020,12:59,31.162,rook
NG10,378.1,6/14/2020,13:59,31.661,rook
NG10,378.1,6/14/2020,14:59,29.164,rook
NG10,378.1,6/14/2020,15:59,32.659,rook
NG10,378.1,6/14/2020,16:59,28.665,rook
NG10,378.1,6/14/2020,17:59,28.665,rook
NG10,378.1,6/14/2020,18:59,28.165,rook
NG10,378.1,6/14/2020,19:59,27.666,rook
NG10,378.1,6/14/2020,20:59,25.166,rook
NG10,378.1,6/14/2020,21:59,19.66,rook
NG10,378.1,6/14/2020,22:59,21.663,rook
NG10,378.1,6/14/2020,23:59,21.663,rook
NG10,378.1,6/15/2020,0:59,20.662,field
NG10,378.1,6/15/2020,1:59,19.66,field
NG10,378.1,6/15/2020,2:59,18.658,field
NG10,378.1,6/15/2020,3:59,18.157,field
NG10,378.1,6/15/2020,4:59,17.155,field
NG10,378.1,6/15/2020,5:59,16.152,field
NG10,378.1,6/15/2020,6:59,15.149,field
NG10,378.1,6/15/2020,7:59,14.647,field
NG10,378.1,6/15/2020,8:59,14.146,field
NG10,378.1,6/15/2020,9:59,14.146,field
NG10,378.1,6/15/2020,10:59,13.644,field
NG10,378.1,6/15/2020,11:59,15.149,field
NG10,378.1,6/15/2020,12:59,17.656,field
NG10,378.1,6/15/2020,13:59,21.163,field
NG10,378.1,6/15/2020,14:59,25.166,field
