snakeid,mass_g,date,time,temp,location
G9,606.5,6/4/2020,4:59,19.604,rook
G9,606.5,6/4/2020,5:59,19.104,rook
G9,606.5,6/4/2020,6:59,19.104,rook
G9,606.5,6/4/2020,7:59,18.603,rook
G9,606.5,6/4/2020,8:59,18.603,rook
G9,606.5,6/4/2020,9:59,27.607,rook
G9,606.5,6/4/2020,10:59,31.604,rook
G9,606.5,6/4/2020,11:59,29.606,rook
G9,606.5,6/4/2020,12:59,30.106,rook
G9,606.5,6/4/2020,13:59,30.106,rook
G9,606.5,6/4/2020,14:59,31.604,rook
G9,606.5,6/4/2020,15:59,32.603,rook
G9,606.5,6/4/2020,16:59,31.604,rook
G9,606.5,6/4/2020,17:59,28.607,rook
G9,606.5,6/4/2020,18:59,26.107,rook
G9,606.5,6/4/2020,19:59,24.607,rook
G9,606.5,6/4/2020,20:59,23.607,rook
G9,606.5,6/4/2020,21:59,23.107,rook
G9,606.5,6/4/2020,22:59,22.607,rook
G9,606.5,6/4/2020,23:59,22.106,rook
G9,606.5,6/5/2020,0:59,21.606,rook
G9,606.5,6/5/2020,1:59,20.605,rook
G9,606.5,6/5/2020,2:59,20.105,rook
G9,606.5,6/5/2020,3:59,19.604,rook
G9,606.5,6/5/2020,4:59,19.104,rook
G9,606.5,6/5/2020,5:59,18.603,rook
G9,606.5,6/5/2020,6:59,18.603,rook
G9,606.5,6/5/2020,7:59,19.604,rook
G9,606.5,6/5/2020,8:59,29.606,rook
G9,606.5,6/5/2020,9:59,34.101,rook
G9,606.5,6/5/2020,10:59,30.605,rook
G9,606.5,6/5/2020,11:59,30.605,rook
G9,606.5,6/5/2020,12:59,30.106,rook
G9,606.5,6/5/2020,13:59,31.105,rook
G9,606.5,6/5/2020,14:59,31.105,rook
G9,606.5,6/5/2020,15:59,32.104,rook
G9,606.5,6/5/2020,16:59,32.603,rook
G9,606.5,6/5/2020,17:59,32.104,rook
G9,606.5,6/5/2020,18:59,29.106,rook
G9,606.5,6/5/2020,19:59,27.107,rook
G9,606.5,6/5/2020,20:59,26.107,rook
G9,606.5,6/5/2020,21:59,25.107,rook
G9,606.5,6/5/2020,22:59,23.607,rook
G9,606.5,6/5/2020,23:59,22.106,rook
G9,606.5,6/6/2020,0:59,25.607,rook
G9,606.5,6/6/2020,1:59,25.107,rook
G9,606.5,6/6/2020,2:59,21.606,rook
G9,606.5,6/6/2020,3:59,15.098,rook
G9,606.5,6/6/2020,4:59,17.602,rook
G9,606.5,6/6/2020,5:59,18.603,rook
G9,606.5,6/6/2020,6:59,19.104,rook
G9,606.5,6/6/2020,7:59,19.604,rook
G9,606.5,6/6/2020,8:59,19.604,rook
G9,606.5,6/6/2020,9:59,19.104,rook
G9,606.5,6/6/2020,10:59,19.104,rook
G9,606.5,6/6/2020,11:59,19.104,rook
G9,606.5,6/6/2020,12:59,23.107,rook
G9,606.5,6/6/2020,13:59,28.107,rook
G9,606.5,6/6/2020,14:59,20.605,rook
G9,606.5,6/6/2020,15:59,22.607,rook
G9,606.5,6/6/2020,16:59,24.607,rook
G9,606.5,6/6/2020,17:59,23.107,rook
G9,606.5,6/6/2020,18:59,22.106,rook
G9,606.5,6/6/2020,19:59,21.606,rook
G9,606.5,6/6/2020,20:59,21.106,rook
G9,606.5,6/6/2020,21:59,20.605,rook
G9,606.5,6/6/2020,22:59,20.105,rook
G9,606.5,6/6/2020,23:59,20.105,rook
G9,606.5,6/7/2020,0:59,19.604,rook
G9,606.5,6/7/2020,1:59,19.104,rook
G9,606.5,6/7/2020,2:59,18.603,rook
G9,606.5,6/7/2020,3:59,18.603,rook
G9,606.5,6/7/2020,4:59,18.103,rook
G9,606.5,6/7/2020,5:59,17.602,rook
G9,606.5,6/7/2020,6:59,17.101,rook
G9,606.5,6/7/2020,7:59,16.6,rook
G9,606.5,6/7/2020,8:59,16.1,rook
G9,606.5,6/7/2020,9:59,29.106,rook
G9,606.5,6/7/2020,10:59,31.604,rook
G9,606.5,6/7/2020,11:59,33.602,rook
G9,606.5,6/7/2020,12:59,33.103,rook
G9,606.5,6/7/2020,13:59,31.105,rook
G9,606.5,6/7/2020,14:59,31.604,rook
G9,606.5,6/7/2020,15:59,29.106,rook
G9,606.5,6/7/2020,16:59,25.607,rook
G9,606.5,6/7/2020,17:59,24.107,rook
G9,606.5,6/7/2020,18:59,23.107,rook
G9,606.5,6/7/2020,19:59,23.107,rook
G9,606.5,6/7/2020,20:59,23.107,rook
G9,606.5,6/7/2020,21:59,22.607,rook
G9,606.5,6/7/2020,22:59,22.607,rook
G9,606.5,6/7/2020,23:59,22.106,rook
G9,606.5,6/8/2020,0:59,21.606,rook
G9,606.5,6/8/2020,1:59,21.106,rook
G9,606.5,6/8/2020,2:59,20.605,rook
G9,606.5,6/8/2020,3:59,20.105,rook
G9,606.5,6/8/2020,4:59,20.105,rook
G9,606.5,6/8/2020,5:59,19.604,rook
G9,606.5,6/8/2020,6:59,19.104,rook
G9,606.5,6/8/2020,7:59,18.603,rook
G9,606.5,6/8/2020,8:59,17.101,rook
G9,606.5,6/8/2020,9:59,28.607,rook
G9,606.5,6/8/2020,10:59,32.104,rook
G9,606.5,6/8/2020,11:59,28.607,rook
G9,606.5,6/8/2020,12:59,29.106,rook
G9,606.5,6/8/2020,13:59,32.104,rook
G9,606.5,6/8/2020,14:59,32.603,rook
G9,606.5,6/8/2020,15:59,28.107,rook
G9,606.5,6/8/2020,16:59,26.607,rook
G9,606.5,6/8/2020,17:59,26.107,rook
G9,606.5,6/8/2020,18:59,24.607,rook
G9,606.5,6/8/2020,19:59,23.607,rook
G9,606.5,6/8/2020,20:59,23.107,rook
G9,606.5,6/8/2020,21:59,22.106,rook
G9,606.5,6/8/2020,22:59,21.606,rook
G9,606.5,6/8/2020,23:59,20.105,rook
G9,606.5,6/9/2020,0:59,19.104,rook
G9,606.5,6/9/2020,1:59,18.603,rook
G9,606.5,6/9/2020,2:59,17.602,rook
G9,606.5,6/9/2020,3:59,17.101,rook
G9,606.5,6/9/2020,4:59,16.1,rook
G9,606.5,6/9/2020,5:59,15.599,rook
G9,606.5,6/9/2020,6:59,14.597,rook
G9,606.5,6/9/2020,7:59,14.096,rook
G9,606.5,6/9/2020,8:59,13.595,rook
G9,606.5,6/9/2020,9:59,13.094,rook
G9,606.5,6/9/2020,10:59,12.593,rook
G9,606.5,6/9/2020,11:59,11.59,rook
G9,606.5,6/9/2020,12:59,22.106,rook
G9,606.5,6/9/2020,13:59,30.106,rook
G9,606.5,6/9/2020,14:59,31.105,rook
G9,606.5,6/9/2020,15:59,31.604,rook
G9,606.5,6/9/2020,16:59,28.107,rook
G9,606.5,6/9/2020,17:59,22.607,rook
G9,606.5,6/9/2020,18:59,21.106,rook
G9,606.5,6/9/2020,19:59,20.105,rook
G9,606.5,6/9/2020,20:59,19.604,rook
G9,606.5,6/9/2020,21:59,19.604,rook
G9,606.5,6/9/2020,22:59,19.104,rook
G9,606.5,6/9/2020,23:59,18.603,rook
G9,606.5,6/10/2020,0:59,18.103,rook
G9,606.5,6/10/2020,1:59,17.602,rook
G9,606.5,6/10/2020,2:59,17.602,rook
G9,606.5,6/10/2020,3:59,17.101,rook
G9,606.5,6/10/2020,4:59,16.1,rook
G9,606.5,6/10/2020,5:59,15.599,rook
G9,606.5,6/10/2020,6:59,15.098,rook
G9,606.5,6/10/2020,7:59,14.597,rook
G9,606.5,6/10/2020,8:59,14.096,rook
G9,606.5,6/10/2020,9:59,15.599,rook
G9,606.5,6/10/2020,10:59,18.603,rook
G9,606.5,6/10/2020,11:59,27.607,rook
